"","Dates","KOR","AUS","ISL","GBR","DNK","ESP","JPN","NOR","CAN","FIN","NLD","USA","MEX","BEL","DEU","LUX","PRT","ITA","AUT","IRL","CHE","SWE","FRA","GRC"
"80",1984-04-01,0.854110217840593,0.193105158614878,1.02366380996264,0.791241736559251,0.835892951323758,0.59446213710959,0.871368063318138,0.787625316492713,1.07555393029691,0.839401688168443,1.22903481050774,0.873471017669701,0.834907257388716,-0.29445868027328,0.736641640043129,0.840160718822003,1.00261459727255,0.937205108483816,0.891578429035968,0.266091629515442,0.0626857723325512,0.825958224872925,0.377246876501297,0.849893524776131
"81",1984-07-01,0.751858915540965,0.858765448004981,0.921014456577408,0.691506344757446,0.733982470411725,1.21533876953526,0.767332681320773,0.690060979658689,-0.0115738529064542,0.735874190429694,0.933124333124601,0.339411041479336,0.732247444931519,-0.181223109150599,0.668213118590102,0.740569093512668,0.901065369531364,0.834802507839375,0.788512252305896,0.173889751175351,-0.515089535191594,0.724365224938761,0.798361688619926,0.751070437567113
"82",1984-10-01,0.616758041350339,0.942715848372292,0.785387652169487,0.55972965030827,0.599331910949336,0.60024183935616,0.629874568431284,0.56115282005911,0.201313351392012,0.599087126277809,0.586304844482515,0.945109301841754,0.596606821337591,0.0452551103179627,0.259918629547083,0.608982352427167,0.766892120558803,0.699501728726385,0.652334714586957,-0.227854060816334,-0.641183455471124,0.590134141382148,0.464648063922145,0.620499137526043
"83",1985-01-01,0.311624143138736,-0.44256470629941,0.479065907185226,0.262103623003804,0.295215077129598,0.0798899918226566,0.319416697021811,-0.0173037948967348,0.436197742509834,0.290144861028711,-0.0850625739039034,1.34239716942242,0.290253864844729,0.0428913177707769,0.223422596955,0.311785346849495,0.463853322771702,0.393916332561137,0.344769103468797,-0.426748208268089,-0.805067846879777,0.286964720516635,0.406375308599918,0.325595569989744
"84",1985-04-01,0.257781814298129,-1.23615055756075,0.425013977127184,0.209586093723797,0.241552214142375,-0.294035726431369,0.264634927767214,0.0633613354926914,0.403323512886843,0.235630527695714,-0.441427561816413,1.27509714561793,0.236196427367422,0.717587067524973,0.218860421807975,0.259343520495414,0.410380684374114,0.339994334757385,0.290497687310366,-0.218631106886459,-0.660446022811215,0.233469033055068,0.443457248753835,0.273558431695307
"85",1985-07-01,0.423764722045803,-1.47602597828312,0.59164303485177,0.371484964098158,0.40698187196889,0.150996092279782,0.433513903625748,0.203865723629875,0.591435230799255,0.403685063139815,-0.129607600799263,1.06668740412884,0.402842463136673,0.354287015191196,0.469767737637302,0.421009017016141,0.575223925691672,0.506222842694443,0.457803367720808,0.100125877563965,-0.392429875480113,0.398383329075171,0.822195992429591,0.433976372578731
"86",1985-10-01,0.347878306973753,-2.00174894410931,0.515461203787724,0.297465747037558,0.331348399526448,0.502685719708821,0.356303423144074,0.315746245583777,0.379939260008813,0.326851511995871,-0.0596075909994647,0.667226172962136,0.326652869809861,-0.00429252927140732,0.529073277380393,0.347096497117099,0.499858559448885,0.430224140651606,0.381312188720382,-0.0105179570703522,-0.19848452866341,0.322985477037772,0.959921194454864,0.360634227823748
"87",1986-01-01,-0.537430456026638,-2.73137201443503,-0.373293951642676,-1.37573052513499,-0.551009475277215,0.201263739000636,-0.544452198280366,0.00612140892546929,-1.27106734122795,-0.569506763139282,-0.190063065878565,0.0441559836424932,-0.562192842003268,-0.686062671331493,0.45151972134126,-0.515184340631474,-0.379371525384155,-0.456394588554377,-0.511051892479309,-2.00079110916903,-0.157043414579947,-0.556623594714277,0.215686576110111,-0.494992479369926
"88",1986-04-01,-0.437538896668926,-1.53599483346372,-0.273013527373217,-0.819773190522981,-0.451450871873155,-0.76797656492491,-0.442817731996118,-1.0814918364471,-0.4437133458107,-0.468368460223376,-0.629156032318055,0.0246172040257724,-0.461902200035015,-0.336919896277329,0.227984772102025,-0.417891078566541,-0.28016583819483,-0.356355222496391,-0.410364264262745,-0.803465175178596,-0.458813270618078,-0.457375145501239,0.109746007724804,-0.398450019177828
"89",1986-07-01,-0.293364951914517,-1.70191066509187,-0.128278332112125,-0.290047768271632,-0.307757483970359,-0.857472627075668,-0.296128241698581,-1.06068157540412,-0.144698160369609,-0.322395084785958,-0.543247493434168,0.261253969134492,-0.317152257522493,-0.244915287017829,0.230265517529508,-0.277467268185379,-0.136981815879808,-0.21196794765507,-0.265041349681309,-0.375377856473584,-0.509539391768375,-0.314129404561702,0.133582695203216,-0.259109844575623
"90",1986-10-01,-0.369821302628086,-1.60196057416237,-0.205032317503377,-0.344650942886754,-0.383958992359628,-1.17675388772576,-0.373918602053137,-1.91671236592925,-0.103023666869093,-0.39980568492108,-0.635520016681647,0.34375060443221,-0.393914063474036,-0.195375432373975,0.339752246721642,-0.351934899027599,-0.212913204490593,-0.28853742865699,-0.342107006328791,-0.77975736266888,-0.321814066780354,-0.390093522947686,0.540395494834796,-0.333002816541006
"91",1987-01-01,-0.421757653095381,-1.615951308076,-0.257170849460986,-0.722461377940673,-0.0100466849658526,-1.76330959735634,-0.426761137442865,-1.70595578372348,0.125144185046228,-0.452390251421816,-0.498701511988883,0.157046493219328,-0.446057907892368,-0.355792019649563,0.545040548248951,-0.402520323754183,-0.264492951281439,-0.340550627865421,-0.394457254742171,-1.03792499296045,-0.188766756823994,0.0610450523914785,-0.409810350898424,-0.383197878864102
"92",1987-04-01,-0.140646297051642,-0.882334311995254,0.0250348367079572,-0.330191673982408,0.270355047537968,-3.3826718270752,-0.140744953276242,-1.02685124106042,0.330738352982104,-0.167770352969328,-0.301427542216817,0.404537701697789,-0.163823467430446,-0.0137271755128847,0.649964418002003,-0.128721005685165,0.0146882471336936,-0.0590233193406769,-0.111105629371826,-0.52685716921901,-0.188507616241609,1.06246291081468,-0.273570969059305,-0.111511441342251
"93",1987-07-01,0.387971486573672,0.161123768147068,0.555710460946618,-0.153718318192991,0.330615757675802,-2.15631884157359,0.397096148139829,-0.922768712648133,0.292070674187652,0.367445093368623,0.109028926411403,0.671568341085625,0.366906228016286,0.255208013625806,1.00351554244896,0.386146805820986,0.539676452566077,0.470376644989454,0.421724884122608,0.227894611703809,-0.103034630102295,1.53753432494721,0.579909571667762,0.39938318940156
"94",1987-10-01,0.477694647455418,0.706840350290465,0.645782902480925,0.243189546087367,0.565902385731039,-0.984100649023256,0.488384797833411,-1.38071154258392,0.355392983337009,0.458288086331971,0.249029900560926,0.376315237126745,0.456987847145163,0.314184637678097,0.951053607572429,0.473536161449139,0.628783559205561,0.560232566681355,0.512163078534262,0.102759991141366,-0.328249175292416,1.21902504490775,0.467296319900997,0.486098170561441
"95",1988-01-01,0.628076993338214,0.656868303268477,0.796750667372454,0.110753215292218,0.419648028233669,-0.348333401900513,0.641391013380002,-0.977417113834155,0.114030292204532,-0.298060183508034,0.85039635459762,0.517428862567278,0.607970994332495,0.432138593504998,1.26126577885279,0.620006885121798,0.778133354727538,0.710837429045697,0.663743871045063,0.0790494125357843,0.967626712968501,0.876220048983352,0.241674127355327,0.631438595061114
"96",1988-04-01,0.530446966043485,-0.276648874671262,0.698740579017592,0.38889668716853,0.284498864565003,-0.354459886281878,0.542057538347506,-0.563701942964219,0.0219991190575616,-0.217789691150878,1.03176084073567,0.508745177612954,0.509950919606226,0.51706527184701,1.22248900083322,0.524916330003145,0.68117367154347,0.613062941375388,0.565335797788113,0.258188893626685,0.555031499764931,0.160914753424368,0.170955442944371,0.53708184375741
"97",1988-07-01,0.0121616542710484,-0.940306204298332,0.178437649607414,-1.07508967465159,0.530275088673449,-0.330994295160802,0.0147291896496472,-0.589726477966962,-0.346706238139766,-0.375818037129082,0.0899379278705559,0.0137627606560302,-0.0104050241250765,-0.141117193025902,0.360281008445168,0.0201122305686071,0.166446993482568,0.0940107375629632,0.0429200990304798,0.0843196154733486,-0.0451601159869228,-0.0550282707744552,0.18363258790164,0.0361732644773693
"98",1988-10-01,-0.44566367998903,-1.40006342942587,-0.281169939423207,-1.79472779897291,0.370945217234631,-0.731895460082003,-0.451084276454163,-0.428411828786793,-1.02032580533318,-0.797221942988633,-0.291882042946393,-0.485561824424382,-0.470059443152107,-0.188298209178808,0.150431216062891,-0.425804526688348,-0.28823483539257,-0.364492027827371,-0.418553796667033,-0.250246397163559,-0.51934397570289,-0.408633252125561,-0.447936337963896,-0.40630240005259
"99",1989-01-01,-0.850687461004417,-1.82184837545305,-0.687770425596391,-2.18819653391817,0.244489081469524,-1.16414362827869,-0.863174908341459,-0.485651755354015,-1.4250337574656,-0.358258913957977,-0.855066499901392,-0.845943542479679,-0.876701358361194,-0.589340385090095,-0.319448873858647,-0.820293161386171,-0.690477655326569,-0.770115111015927,-0.826805346086816,-0.27000422477683,-1.15153880552777,-1.00516300127734,-0.966975440468841,-0.797746807437467
"100",1989-04-01,-1.22394473412756,-2.58144987648355,-1.06248074097361,-2.18000170439763,-0.103589040659505,-1.10915238853996,-1.24294477062518,-0.470040156672104,-2.20515457652426,-0.794716076863675,-1.03643098603944,-1.11297353057486,-1.25144985344462,-0.825248296743897,-0.643346886288024,-1.18384157253438,-1.06117208152922,-1.1439246823137,-1.20303722981154,-0.644085497483727,-1.83545420848784,-1.26969259858873,-0.96080491663693,-1.15848975372445
"101",1989-07-01,-1.52069851501108,-2.9092816170993,-1.36038974591765,-2.58896580037604,-0.584849399937486,-1.52126092154474,-1.54487630850342,-0.43101115996733,-2.46237927445792,-1.05307614193335,-1.341886962693,-0.993569443166466,-1.54938921271259,-0.978587660824317,-0.951278312140902,-1.472876437521,-1.35588830127665,-1.44111756132951,-1.50215593967631,-0.977333267862276,-1.7912927661408,-1.39115903137016,-1.42954622489368,-1.44529416705039
"102",1989-10-01,-1.96950243037001,-3.06120671481382,-1.81094079683097,-3.03529389101135,-1.64403457977395,-1.18586480017626,-2.0015109500795,-0.982615776195232,-2.40958880439104,-2.68101620883061,-1.84143539421179,-0.934953104316305,-1.99998617084023,-1.34424442848209,-1.26149048342126,-1.91000643362425,-1.80161065382299,-1.89058555908164,-1.95453652180313,-1.38302983084627,-2.19393179816916,-0.902588647674515,-2.03916315070409,-1.87905087693853
"103",1990-01-01,-1.67547944481891,-2.03773625410319,-1.51577321785213,-2.45697288716062,-1.33664292319042,-0.940138132025934,-1.70235785442328,-1.06328090658466,-2.2586417052075,-3.04472800287753,-1.34506847759983,-0.472535971346569,-1.70478851686482,-0.900743159733708,-0.812139839515308,-1.62363133276215,-1.5096064793101,-1.59612751607846,-1.53897382495474,-1.20521056779649,-2.26951468398177,-1.38575782399248,-1.78584034363976,-1.59488570261705
"104",1990-04-01,-1.03267194539611,-0.976287517406688,-0.870463352031812,-1.93673150150245,-0.844470126167793,-0.687580906675116,-1.04833465619293,-0.948793247650875,-2.23710293781665,-0.762109716745219,-0.664156514492919,-0.36615838830864,-1.05941289960911,-0.686061963609174,-0.419811937048789,-0.997544014666662,-0.87121260378425,-0.952368872675012,-1.12046285800923,-0.839026893943169,-2.09945367679198,-0.737936849158196,-1.13281124803741,-0.973629834521361
"105",1990-07-01,-0.79404597008014,-0.470546174126674,-0.630908436678979,-2.00905272218573,-0.576240533141051,-0.652734556403066,-0.805545137251209,-0.472639487852642,-2.21407083440869,-0.380834284453099,-0.606883518870375,-0.159915497479038,-0.819833575704078,-0.143475323794533,-0.412968332182223,-0.765124982456158,-0.634225074360757,-0.713389809287954,-1.01809371735295,-0.777121668465269,-1.79941876695292,-0.67045819686702,-0.978083336833783,-0.743004355543248
