"","Dates","KOR","AUS","ISL","GBR","DNK","ESP","JPN","NOR","CAN","FIN","NLD","USA","MEX","BEL","DEU","LUX","PRT","ITA","AUT","IRL","CHE","SWE","FRA","GRC"
"1",1951-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",1952-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",1952-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",1952-07-01,2.21411258772135,2.21411258772135,2.09497901949935,2.21411258772135,2.21411258772135,2.21411258772135,2.21411258772135,2.21411258772135,2.21411258772135,2.21411258772135,2.21411258772135,2.21411258772135,2.21411258772135,2.21411258772135,2.21411258772135,2.21411258772135,2.21411258772135,2.21411258772135,2.21411258772135,2.21411258772135,2.21411258772135,2.21411258772135,2.21411258772135,2.23809306004552
"5",1952-10-01,1.44930073025664,1.44930073025664,1.15142897316301,1.44930073025664,1.44930073025664,1.44930073025664,1.44930073025664,1.44930073025664,1.44930073025664,1.44930073025664,1.44930073025664,1.44930073025664,1.44930073025664,1.44930073025664,1.44930073025664,1.44930073025664,1.44930073025664,1.44930073025664,1.44930073025664,1.44930073025664,1.44930073025664,1.44930073025664,1.44930073025664,1.30291801757165
"6",1953-01-01,1.95910094771703,1.95910094771703,1.78037060647081,1.95910094771703,1.95910094771703,1.95910094771703,1.95910094771703,1.95910094771703,1.95910094771703,1.95910094771703,1.95910094771703,1.95910094771703,1.95910094771703,1.95910094771703,1.95910094771703,1.95910094771703,1.95910094771703,1.95910094771703,1.95910094771703,1.95910094771703,1.95910094771703,1.95910094771703,1.95910094771703,1.92627712917997
"7",1953-04-01,-0.176522552456948,-0.176522552456948,-0.854352734804149,-0.176522552456948,-0.176522552456948,-0.176522552456948,-0.176522552456948,-0.176522552456948,-0.176522552456948,-0.176522552456948,-0.176522552456948,-0.176522552456948,-0.176522552456948,-0.176522552456948,-0.176522552456948,-0.176522552456948,-0.176522552456948,-0.176522552456948,-0.176522552456948,-0.176522552456948,-0.176522552456948,-0.176522552456948,-0.176522552456948,-0.685060257904884
"8",1953-07-01,0.87951314528274,0.87951314528274,0.448480794527064,0.87951314528274,0.87951314528274,0.87951314528274,0.87951314528274,0.87951314528274,0.87951314528274,0.87951314528274,0.87951314528274,0.87951314528274,0.87951314528274,0.87951314528274,0.87951314528274,0.87951314528274,0.87951314528274,0.87951314528274,0.87951314528274,0.87951314528274,0.87951314528274,0.87951314528274,0.87951314528274,0.606209246939594
"9",1953-10-01,0.349650705872939,0.349650705872939,-0.205211645485963,0.349650705872939,0.349650705872939,0.349650705872939,0.349650705872939,0.349650705872939,0.349650705872939,0.349650705872939,0.349650705872939,0.349650705872939,0.349650705872939,0.349650705872939,0.349650705872939,0.349650705872939,0.349650705872939,0.349650705872939,0.349650705872939,0.349650705872939,0.349650705872939,0.349650705872939,0.349650705872939,-0.0416809818062852
"10",1954-01-01,1.21423868257251,1.21423868257251,0.861432415422,1.21423868257251,1.21423868257251,1.21423868257251,1.21423868257251,1.21423868257251,1.21423868257251,1.21423868257251,1.21423868257251,1.21423868257251,1.21423868257251,1.21423868257251,1.21423868257251,1.21423868257251,1.21423868257251,1.21423868257251,1.21423868257251,1.21423868257251,1.21423868257251,1.21423868257251,1.21423868257251,1.01549548576663
"11",1954-04-01,0.687287928776215,0.687287928776215,0.211332128261631,0.687287928776215,0.687287928776215,0.687287928776215,0.687287928776215,0.687287928776215,0.687287928776215,0.687287928776215,0.687287928776215,0.687287928776215,0.687287928776215,0.687287928776215,0.687287928776215,0.687287928776215,0.687287928776215,0.687287928776215,0.687287928776215,0.687287928776215,0.687287928776215,0.687287928776215,0.687287928776215,0.371165525720438
"12",1954-07-01,2.53606152872221,2.53606152872221,2.49216812585851,2.53606152872221,2.53606152872221,2.53606152872221,2.53606152872221,2.53606152872221,2.53606152872221,2.53606152872221,2.53606152872221,2.53606152872221,2.53606152872221,2.53606152872221,2.53606152872221,2.53606152872221,2.53606152872221,2.53606152872221,2.53606152872221,2.53606152872221,2.53606152872221,2.53606152872221,2.53606152872221,2.63175669331207
"13",1954-10-01,2.31033378207623,2.31033378207623,2.213687315541,2.31033378207623,2.31033378207623,2.31033378207623,2.31033378207623,2.31033378207623,2.31033378207623,2.31033378207623,2.31033378207623,2.31033378207623,2.31033378207623,2.31033378207623,2.31033378207623,2.31033378207623,2.31033378207623,2.31033378207623,2.31033378207623,2.31033378207623,2.31033378207623,2.31033378207623,2.31033378207623,2.35574769450164
"14",1955-01-01,1.93867138001904,1.93867138001904,1.75516660451931,1.93867138001904,1.93867138001904,1.93867138001904,1.93867138001904,1.93867138001904,1.93867138001904,1.93867138001904,1.93867138001904,1.93867138001904,1.93867138001904,1.93867138001904,1.93867138001904,1.93867138001904,1.93867138001904,1.93867138001904,1.93867138001904,1.93867138001904,1.93867138001904,1.93867138001904,1.93867138001904,1.90129683938292
"15",1955-04-01,0.159872136369632,0.159872136369632,-0.439341878040251,0.159872136369632,0.159872136369632,0.159872136369632,0.159872136369632,0.159872136369632,0.159872136369632,0.159872136369632,0.159872136369632,0.159872136369632,0.159872136369632,0.159872136369632,0.159872136369632,0.159872136369632,0.159872136369632,0.159872136369632,0.159872136369632,0.159872136369632,0.159872136369632,0.159872136369632,0.159872136369632,-0.273733061103547
