"","Dates","KOR","AUS","ISL","GBR","DNK","ESP","JPN","NOR","CAN","FIN","NLD","USA","MEX","BEL","DEU","LUX","PRT","ITA","AUT","IRL","CHE","SWE","FRA","GRC"
"37","1956-Q2",NA,NA,NA,-0.258425,NA,NA,NA,NA,NA,NA,NA,0.826333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","1956-Q3",NA,NA,NA,-0.09541,NA,NA,NA,NA,NA,NA,NA,-0.089833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","1956-Q4",NA,NA,NA,0.443335,NA,NA,NA,NA,NA,NA,NA,1.645929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","1957-Q1",NA,NA,NA,1.979222,NA,NA,NA,NA,NA,NA,NA,0.640392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","1957-Q2",NA,NA,NA,-0.019673,NA,NA,NA,NA,NA,NA,NA,-0.219102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","1957-Q3",NA,NA,NA,-0.61598,NA,NA,NA,NA,NA,NA,NA,0.979883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","1957-Q4",NA,NA,NA,0.167862,NA,NA,NA,NA,NA,NA,NA,-1.034588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","1958-Q1",NA,NA,NA,2.078857,NA,NA,NA,NA,NA,NA,NA,-2.595847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","1958-Q2",NA,NA,NA,-2.272249,NA,NA,NA,NA,NA,NA,NA,0.657371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","1958-Q3",NA,NA,NA,2.202753,NA,NA,NA,NA,NA,NA,NA,2.313854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","1958-Q4",NA,NA,NA,0.10199,NA,NA,NA,NA,NA,NA,NA,2.339305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
