"","Dates","KOR","AUS","ISL","GBR","DNK","ESP","JPN","NOR","CAN","FIN","NLD","USA","MEX","BEL","DEU","LUX","PRT","ITA","AUT","IRL","CHE","SWE","FRA","GRC"
"1",1985-01-01,-0.290209415324301,-0.290209415324301,-0.290209415324301,-0.290209415324301,-0.290209415324301,-0.428478903696905,-0.290209415324301,-0.290209415324301,-0.428478903696905,-0.290209415324301,-0.290209415324301,0.626529163661283,-0.290209415324301,-0.290209415324301,-0.428478903696905,-0.290209415324301,-0.290209415324301,-0.290209415324301,-0.290209415324301,-0.290209415324301,-0.290209415324301,0.626529163661283,-0.428478903696905,-0.290209415324301
"2",1985-04-01,-0.839319542441092,-0.839319542441092,-0.839319542441092,-0.839319542441092,-0.839319542441092,-0.908031917544901,-0.839319542441092,-0.839319542441092,-0.908031917544901,-0.839319542441092,-0.839319542441092,0.75753806052381,-0.839319542441092,-0.839319542441092,-0.908031917544901,-0.839319542441092,-0.839319542441092,-0.839319542441092,-0.839319542441092,-0.839319542441092,-0.839319542441092,0.75753806052381,-0.908031917544901,-0.839319542441092
"3",1985-07-01,-0.40764266686256,-0.40764266686256,-0.40764266686256,-0.40764266686256,-0.40764266686256,-0.673729934975522,-0.40764266686256,-0.40764266686256,-0.673729934975522,-0.40764266686256,-0.40764266686256,1.79380649036491,-0.40764266686256,-0.40764266686256,-0.673729934975522,-0.40764266686256,-0.40764266686256,-0.40764266686256,-0.40764266686256,-0.40764266686256,-0.40764266686256,1.79380649036491,-0.673729934975522,-0.40764266686256
"4",1985-10-01,-0.76994109143784,-0.76994109143784,-0.76994109143784,-0.76994109143784,-0.76994109143784,-0.802001725377829,-0.76994109143784,-0.76994109143784,-0.802001725377829,-0.76994109143784,-0.76994109143784,0.378193147909715,-0.76994109143784,-0.76994109143784,-0.802001725377829,-0.76994109143784,-0.76994109143784,-0.76994109143784,-0.76994109143784,-0.76994109143784,-0.76994109143784,0.378193147909715,-0.802001725377829,-0.76994109143784
"5",1986-01-01,-0.450675718137604,-0.450675718137604,-0.450675718137604,-0.450675718137604,-0.450675718137604,-0.54379141522572,-0.450675718137604,-0.450675718137604,-0.54379141522572,-0.450675718137604,-0.450675718137604,0.466594700001591,-0.450675718137604,-0.450675718137604,-0.54379141522572,-0.450675718137604,-0.450675718137604,-0.450675718137604,-0.450675718137604,-0.450675718137604,-0.450675718137604,0.466594700001591,-0.54379141522572,-0.450675718137604
"6",1986-04-01,-0.658371215147719,-0.658371215147719,-0.658371215147719,-0.658371215147719,-0.658371215147719,-0.780765896192593,-0.658371215147719,-0.658371215147719,-0.780765896192593,-0.658371215147719,-0.658371215147719,0.959962787041519,-0.658371215147719,-0.658371215147719,-0.780765896192593,-0.658371215147719,-0.658371215147719,-0.658371215147719,-0.658371215147719,-0.658371215147719,-0.658371215147719,0.959962787041519,-0.780765896192593,-0.658371215147719
"7",1986-07-01,-0.19064624946671,-0.19064624946671,-0.19064624946671,-0.19064624946671,-0.19064624946671,-0.446042803892483,-0.19064624946671,-0.19064624946671,-0.446042803892483,-0.19064624946671,-0.19064624946671,1.43722110902348,-0.19064624946671,-0.19064624946671,-0.446042803892483,-0.19064624946671,-0.19064624946671,-0.19064624946671,-0.19064624946671,-0.19064624946671,-0.19064624946671,1.43722110902348,-0.446042803892483,-0.19064624946671
"8",1986-10-01,-0.741560464701153,-0.741560464701153,-0.741560464701153,-0.741560464701153,-0.741560464701153,-0.786777906679992,-0.741560464701153,-0.741560464701153,-0.786777906679992,-0.741560464701153,-0.741560464701153,0.447762851894132,-0.741560464701153,-0.741560464701153,-0.786777906679992,-0.741560464701153,-0.741560464701153,-0.741560464701153,-0.741560464701153,-0.741560464701153,-0.741560464701153,0.447762851894132,-0.786777906679992,-0.741560464701153
"9",1987-01-01,-1.03805665365656,-1.03805665365656,-1.03805665365656,-1.03805665365656,-1.03805665365656,-0.967522972399853,-1.03805665365656,-1.03805665365656,-0.967522972399853,-1.03805665365656,-1.03805665365656,-0.105790486565449,-1.03805665365656,-1.03805665365656,-0.967522972399853,-1.03805665365656,-1.03805665365656,-1.03805665365656,-1.03805665365656,-1.03805665365656,-1.03805665365656,-0.105790486565449,-0.967522972399853,-1.03805665365656
"10",1987-04-01,-0.819201498149002,-0.819201498149002,-0.819201498149002,-0.819201498149002,-0.819201498149002,-0.765772559248545,-0.819201498149002,-0.819201498149002,-0.765772559248545,-0.819201498149002,-0.819201498149002,-0.242781015729724,-0.819201498149002,-0.819201498149002,-0.765772559248545,-0.819201498149002,-0.819201498149002,-0.819201498149002,-0.819201498149002,-0.819201498149002,-0.819201498149002,-0.242781015729724,-0.765772559248545,-0.819201498149002
"11",1987-07-01,-1.15949204863729,-1.15949204863729,-1.15949204863729,-1.15949204863729,-1.15949204863729,-1.09287094790522,-1.15949204863729,-1.15949204863729,-1.09287094790522,-1.15949204863729,-1.15949204863729,0.0772335759342608,-1.15949204863729,-1.15949204863729,-1.09287094790522,-1.15949204863729,-1.15949204863729,-1.15949204863729,-1.15949204863729,-1.15949204863729,-1.15949204863729,0.0772335759342608,-1.09287094790522,-1.15949204863729
"12",1987-10-01,0.106611695928912,0.106611695928912,0.106611695928912,0.106611695928912,0.106611695928912,-0.0816927535705742,0.106611695928912,0.106611695928912,-0.0816927535705742,0.106611695928912,0.106611695928912,0.530007037387274,0.106611695928912,0.106611695928912,-0.0816927535705742,0.106611695928912,0.106611695928912,0.106611695928912,0.106611695928912,0.106611695928912,0.106611695928912,0.530007037387274,-0.0816927535705742,0.106611695928912
"13",1988-01-01,-0.729488980552262,-0.729488980552262,-0.729488980552262,-0.729488980552262,-0.729488980552262,-0.787629691448794,-0.729488980552262,-0.729488980552262,-0.787629691448794,-0.729488980552262,-0.729488980552262,0.535853324282512,-0.729488980552262,-0.729488980552262,-0.787629691448794,-0.729488980552262,-0.729488980552262,-0.729488980552262,-0.729488980552262,-0.729488980552262,-0.729488980552262,0.535853324282512,-0.787629691448794,-0.729488980552262
"14",1988-04-01,-1.20855106696223,-1.20855106696223,-1.20855106696223,-1.20855106696223,-1.20855106696223,-1.08166535095356,-1.20855106696223,-1.20855106696223,-1.08166535095356,-1.20855106696223,-1.20855106696223,-0.34259694774396,-1.20855106696223,-1.20855106696223,-1.08166535095356,-1.20855106696223,-1.20855106696223,-1.20855106696223,-1.20855106696223,-1.20855106696223,-1.20855106696223,-0.34259694774396,-1.08166535095356,-1.20855106696223
"15",1988-07-01,-0.731023253020092,-0.731023253020092,-0.731023253020092,-0.731023253020092,-0.731023253020092,-0.866937884417372,-0.731023253020092,-0.731023253020092,-0.866937884417372,-0.731023253020092,-0.731023253020092,1.15871588781047,-0.731023253020092,-0.731023253020092,-0.866937884417372,-0.731023253020092,-0.731023253020092,-0.731023253020092,-0.731023253020092,-0.731023253020092,-0.731023253020092,1.15871588781047,-0.866937884417372,-0.731023253020092
"16",1988-10-01,-0.706020572358846,-0.706020572358846,-0.706020572358846,-0.706020572358846,-0.706020572358846,-0.686512541913188,-0.706020572358846,-0.706020572358846,-0.686512541913188,-0.706020572358846,-0.706020572358846,-0.113426016083936,-0.706020572358846,-0.706020572358846,-0.686512541913188,-0.706020572358846,-0.706020572358846,-0.706020572358846,-0.706020572358846,-0.706020572358846,-0.706020572358846,-0.113426016083936,-0.686512541913188,-0.706020572358846
